# Region type :       patch INLET
# Faces               : 25600
# Area                : 3.57823331707631e-02
# Scale factor        : 1.00000000000000e+00
# Time                	sum(phi)
0.4096                	-5.62585394547276e-02
0.4098                	-5.62686051980133e-02
0.41                  	-5.62905550703570e-02
0.4102                	-5.63121813099679e-02
0.4104                	-5.63282806338637e-02
0.4106                	-5.63382383178455e-02
0.4108                	-5.63400013168983e-02
0.411                 	-5.63551113463211e-02
0.4112                	-5.63905590659083e-02
0.4114                	-5.64362382926928e-02
0.4116                	-5.64609170626009e-02
0.4118                	-5.64729880227900e-02
0.412                 	-5.64928823769080e-02
0.4122                	-5.65103711349193e-02
0.4124                	-5.65271789487272e-02
0.4126                	-5.65459082238551e-02
0.4128                	-5.65617696173994e-02
0.413                 	-5.65668612613002e-02
0.4132                	-5.65776549644935e-02
0.4134                	-5.65891912093538e-02
0.4136                	-5.66105747956871e-02
0.4138                	-5.66419108255309e-02
0.414                 	-5.66774823934175e-02
0.4142                	-5.66978914818017e-02
0.4144                	-5.67036109107954e-02
0.4146                	-5.67190980336824e-02
0.4148                	-5.67274758324504e-02
0.415                 	-5.67388825552631e-02
0.4152                	-5.67619291468882e-02
0.4154                	-5.67826833373724e-02
0.4156                	-5.68016233314778e-02
0.4158                	-5.68351464426942e-02
0.416                 	-5.68831883185099e-02
0.4162                	-5.69330548809412e-02
0.4164                	-5.69657763391411e-02
0.4166                	-5.69833988767779e-02
0.4168                	-5.70016959618064e-02
0.417                 	-5.70294253578100e-02
0.4172                	-5.70597576012565e-02
0.4174                	-5.70826260094901e-02
0.4176                	-5.70883645658841e-02
0.4178                	-5.70836572244838e-02
0.418                 	-5.70885104219750e-02
0.4182                	-5.71010751327337e-02
0.4184                	-5.71119228398015e-02
0.4186                	-5.71124102359081e-02
0.4188                	-5.70986014437613e-02
0.419                 	-5.70776394610697e-02
0.4192                	-5.70792505909508e-02
0.4194                	-5.70997635163174e-02
0.4196                	-5.70964912350962e-02
0.4198                	-5.70576974481234e-02
0.42                  	-5.69979552220705e-02
0.4202                	-5.69648752112032e-02
0.4204                	-5.69486298528861e-02
0.4206                	-5.69242594268467e-02
0.4208                	-5.68704064110274e-02
0.421                 	-5.68135806809391e-02
0.4212                	-5.67840994056189e-02
0.4214                	-5.67665410453083e-02
0.4216                	-5.67280400104701e-02
0.4218                	-5.66843797238281e-02
0.422                 	-5.66715735995513e-02
0.4222                	-5.66736821003980e-02
0.4224                	-5.66628810014939e-02
0.4226                	-5.66269916632246e-02
0.4228                	-5.65747630677002e-02
0.423                 	-5.65501680069434e-02
0.4232                	-5.65569878990538e-02
0.4234                	-5.65650187828099e-02
0.4236                	-5.65608466910088e-02
0.4238                	-5.65486314570613e-02
0.424                 	-5.65378466270038e-02
0.4242                	-5.65408173522676e-02
0.4244                	-5.65611087753081e-02
0.4246                	-5.65861219745668e-02
0.4248                	-5.66034511707618e-02
0.425                 	-5.65964346065670e-02
0.4252                	-5.65788507711454e-02
0.4254                	-5.65686066114904e-02
0.4256                	-5.65593344778777e-02
0.4258                	-5.65424437602642e-02
0.426                 	-5.65245959697467e-02
0.4262                	-5.64820352368724e-02
0.4264                	-5.64363324710967e-02
0.4266                	-5.63985406850855e-02
0.4268                	-5.63653444568276e-02
0.427                 	-5.63272142709542e-02
0.4272                	-5.62882576593739e-02
0.4274                	-5.62379541174614e-02
0.4276                	-5.62102455541700e-02
0.4278                	-5.62093051734905e-02
0.428                 	-5.62072789388593e-02
0.4282                	-5.61879853032727e-02
0.4284                	-5.61640497114503e-02
0.4286                	-5.61688540538085e-02
0.4288                	-5.61892561655649e-02
0.429                 	-5.62250784775322e-02
0.4292                	-5.62465125399018e-02
0.4294                	-5.62447078445012e-02
0.4296                	-5.62385428161626e-02
0.4298                	-5.62538723349465e-02
0.43                  	-5.62686428101098e-02
0.4302                	-5.62690245074537e-02
0.4304                	-5.62635953183949e-02
0.4306                	-5.62638120280399e-02
0.4308                	-5.62675573796310e-02
0.431                 	-5.62841140146643e-02
0.4312                	-5.62958136684225e-02
0.4314                	-5.62943335534849e-02
0.4316                	-5.62997223593949e-02
0.4318                	-5.63067230484111e-02
0.432                 	-5.63164742627754e-02
0.4322                	-5.63082779565286e-02
0.4324                	-5.62965070646523e-02
0.4326                	-5.62954848131173e-02
0.4328                	-5.63164412564403e-02
0.433                 	-5.63403177543799e-02
0.4332                	-5.63525302700271e-02
0.4334                	-5.63523293883367e-02
0.4336                	-5.63431435237552e-02
0.4338                	-5.63538000541078e-02
0.434                 	-5.63609281946984e-02
0.4342                	-5.63657940772400e-02
0.4344                	-5.63704286445564e-02
0.4346                	-5.63612670109695e-02
0.4348                	-5.63588627659207e-02
0.435                 	-5.63617588439427e-02
0.4352                	-5.63799277236490e-02
0.4354                	-5.64177632799561e-02
0.4356                	-5.64580261792974e-02
0.4358                	-5.64663013536367e-02
0.436                 	-5.64642768205651e-02
0.4362                	-5.64767900300839e-02
0.4364                	-5.65010204438345e-02
0.4366                	-5.65355897140215e-02
0.4368                	-5.65669400021351e-02
0.437                 	-5.65791947258883e-02
0.4372                	-5.65820628447273e-02
0.4374                	-5.65908550545359e-02
0.4376                	-5.66157601959266e-02
0.4378                	-5.66549468682650e-02
0.438                 	-5.66855697583837e-02
0.4382                	-5.67002740261856e-02
0.4384                	-5.67051959987275e-02
0.4386                	-5.66983763321988e-02
0.4388                	-5.67164997086434e-02
0.439                 	-5.67391788381429e-02
0.4392                	-5.67362821264311e-02
0.4394                	-5.67319647580359e-02
0.4396                	-5.67265871843926e-02
0.4398                	-5.67437877514720e-02
0.44                  	-5.67532622876630e-02
0.4402                	-5.67661202759636e-02
0.4404                	-5.67637649274703e-02
0.4406                	-5.67523548948933e-02
0.4408                	-5.67559871241687e-02
0.441                 	-5.67635771242645e-02
0.4412                	-5.67773148378723e-02
0.4414                	-5.67885267786161e-02
0.4416                	-5.67992199855928e-02
0.4418                	-5.67934605110855e-02
0.442                 	-5.67978982794373e-02
0.4422                	-5.68118409879147e-02
0.4424                	-5.68315731126138e-02
0.4426                	-5.68591947713736e-02
0.4428                	-5.68730024460830e-02
0.443                 	-5.68604713513453e-02
0.4432                	-5.68413890135281e-02
0.4434                	-5.68446266024521e-02
0.4436                	-5.68672501380076e-02
0.4438                	-5.68919634274107e-02
0.444                 	-5.68985961087103e-02
0.4442                	-5.68814145170423e-02
0.4444                	-5.68767299606693e-02
0.4446                	-5.68822708135019e-02
0.4448                	-5.68965250690245e-02
0.445                 	-5.69201629484853e-02
0.4452                	-5.69508005380905e-02
0.4454                	-5.69800293630456e-02
0.4456                	-5.69955228023321e-02
0.4458                	-5.70024846641985e-02
0.446                 	-5.70085559055317e-02
0.4462                	-5.70276554659691e-02
0.4464                	-5.70478743250874e-02
0.4466                	-5.70622638866155e-02
0.4468                	-5.70608595472093e-02
0.447                 	-5.70514676459620e-02
0.4472                	-5.70351374064084e-02
0.4474                	-5.70184227643636e-02
0.4476                	-5.70142791538497e-02
0.4478                	-5.70166510841829e-02
0.448                 	-5.70166131369909e-02
0.4482                	-5.69945927313968e-02
0.4484                	-5.69749450581129e-02
0.4486                	-5.69694966598848e-02
0.4488                	-5.69792292708742e-02
0.449                 	-5.69891224586458e-02
0.4492                	-5.69883467910296e-02
0.4494                	-5.69918598593677e-02
0.4496                	-5.70104483396295e-02
0.4498                	-5.70331895298998e-02
0.45                  	-5.70636466812956e-02
0.4502                	-5.71051667330330e-02
0.4504                	-5.71502813835915e-02
0.4506                	-5.71925090940804e-02
0.4508                	-5.72222224624834e-02
0.451                 	-5.72443081219803e-02
0.4512                	-5.72860531188812e-02
0.4514                	-5.73161219909470e-02
0.4516                	-5.73446606453601e-02
0.4518                	-5.73536875616054e-02
0.452                 	-5.73613382626923e-02
0.4522                	-5.73768229202034e-02
0.4524                	-5.73934776748292e-02
0.4526                	-5.73844717910573e-02
0.4528                	-5.73830107739638e-02
0.453                 	-5.73888194817400e-02
0.4532                	-5.73820583030575e-02
0.4534                	-5.73530157048683e-02
0.4536                	-5.73161109465831e-02
0.4538                	-5.72848998220395e-02
0.454                 	-5.72692169097345e-02
0.4542                	-5.72558943267972e-02
0.4544                	-5.72158174412136e-02
0.4546                	-5.71800383211097e-02
0.4548                	-5.71622840448033e-02
